allocation_id,target_type,target_id,item,lexeme_id,sense_id,source_record_id,object_class,sense_status,expected_receptive,expected_productive,formulaic_expectation,grammar_pcic_section,grammar_category,grammar_kind,mwu_object_class,mwu_subtype,first_introduction_island,module_id,module_name,island_name,global_island_order,allocation_authority,allocation_basis,allocation_reason,source_assertion_ids,regional_policy,v1_41_planning_budget,v1_42_actual_count_for_target_type,story_blueprint_status,notes,v1_42_first_introduction_island,first_introduction_story,local_reuse_story,near_transfer_story,distant_or_terminal_story,recycle_route_class,v1_43_first_introduction_story,v1_43_local_reuse_story,v1_43_near_transfer_story,v1_43_distant_or_terminal_story,v1_44_sequence_audit_status
SEQ-A1-000026,SENSE,SENSE-A1-000517,señor,LEX-A1-000508,SENSE-A1-000517,,ATOMIC,A1_CORE_NORMATIVE,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,,,,,,,A1-M01-I02,M01,Contacto y supervivencia comunicativa,¿Cómo te llamas?,2,SPANISHSTORIES_EDITORIAL_SEQUENCE_DECISION,SOURCE_ASSERTION + SENSE_SCOPE + COMMUNICATIVE_FUNCTION + SEMANTIC_DOMAIN + MODE_POLICY,SEMANTIC_FUNCTIONAL_FIRST_INTRODUCTION,SA-A1-000831;SA-A1-000832;SA-A1-000833,,13,18,COMPLETE_16D_AUDITED,"First introduction only; later occurrences are recycling and do not create a second allocation. 16C assigns an introduction story and explicit recycling route; recycling edges are scheduling requirements, not mastery assertions.",A1-M01-I02,A1-M01-I02-S1,A1-M01-I02-S3,A1-M01-I03-S4,A1-M02-I02-S4,CORE_OR_STRUCTURAL_ROUTE,A1-M01-I02-S1,A1-M01-I02-S2,A1-M01-I03-S2,A1-M02-I02-S3,PASS
SEQ-A1-000027,SENSE,SENSE-A1-000520,ser,LEX-A1-000511,SENSE-A1-000520,,ATOMIC,A1_CORE_NORMATIVE,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,,,,,,,A1-M01-I02,M01,Contacto y supervivencia comunicativa,¿Cómo te llamas?,2,SPANISHSTORIES_EDITORIAL_SEQUENCE_DECISION,SOURCE_ASSERTION + SENSE_SCOPE + COMMUNICATIVE_FUNCTION + SEMANTIC_DOMAIN + MODE_POLICY,SEMANTIC_FUNCTIONAL_FIRST_INTRODUCTION,SA-A1-000836;SA-A1-000837,,13,18,COMPLETE_16D_AUDITED,"First introduction only; later occurrences are recycling and do not create a second allocation. 16C assigns an introduction story and explicit recycling route; recycling edges are scheduling requirements, not mastery assertions.",A1-M01-I02,A1-M01-I02-S2,A1-M01-I02-S3,A1-M01-I03-S3,A1-M02-I02-S2,CORE_OR_STRUCTURAL_ROUTE,A1-M01-I02-S2,A1-M01-I02-S3,A1-M01-I03-S2,A1-M02-I02-S3,PASS
SEQ-A1-000028,SENSE,SENSE-A1-000572,tú,LEX-A1-000563,SENSE-A1-000572,,ATOMIC,A1_CORE_NORMATIVE,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,,,,,,,A1-M01-I02,M01,Contacto y supervivencia comunicativa,¿Cómo te llamas?,2,SPANISHSTORIES_EDITORIAL_SEQUENCE_DECISION,SOURCE_ASSERTION + SENSE_SCOPE + COMMUNICATIVE_FUNCTION + SEMANTIC_DOMAIN + MODE_POLICY,SEMANTIC_FUNCTIONAL_FIRST_INTRODUCTION,SA-A1-000893,,13,18,COMPLETE_16D_AUDITED,"First introduction only; later occurrences are recycling and do not create a second allocation. 16C assigns an introduction story and explicit recycling route; recycling edges are scheduling requirements, not mastery assertions.",A1-M01-I02,A1-M01-I02-S2,A1-M01-I02-S3,A1-M01-I03-S4,A1-M02-I02-S3,CORE_OR_STRUCTURAL_ROUTE,A1-M01-I02-S2,A1-M01-I02-S3,A1-M01-I03-S2,A1-M02-I02-S3,PASS
SEQ-A1-000029,SENSE,SENSE-A1-000575,un,LEX-A1-000566,SENSE-A1-000575,,ATOMIC,A1_CORE_NORMATIVE,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,,,,,,,A1-M01-I02,M01,Contacto y supervivencia comunicativa,¿Cómo te llamas?,2,SPANISHSTORIES_EDITORIAL_SEQUENCE_DECISION,SOURCE_ASSERTION + SENSE_SCOPE + COMMUNICATIVE_FUNCTION + SEMANTIC_DOMAIN + MODE_POLICY,SEMANTIC_FUNCTIONAL_FIRST_INTRODUCTION,SA-A1-000896,,13,18,COMPLETE_16D_AUDITED,"First introduction only; later occurrences are recycling and do not create a second allocation. 16C assigns an introduction story and explicit recycling route; recycling edges are scheduling requirements, not mastery assertions.",A1-M01-I02,A1-M01-I02-S1,A1-M01-I02-S2,A1-M01-I03-S4,A1-M02-I02-S4,CORE_OR_STRUCTURAL_ROUTE,A1-M01-I02-S1,A1-M01-I02-S2,A1-M01-I03-S2,A1-M02-I02-S3,PASS
SEQ-A1-000030,SENSE,SENSE-A1-000579,usted,LEX-A1-000570,SENSE-A1-000579,,ATOMIC,A1_CORE_NORMATIVE,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,,,,,,,A1-M01-I02,M01,Contacto y supervivencia comunicativa,¿Cómo te llamas?,2,SPANISHSTORIES_EDITORIAL_SEQUENCE_DECISION,SOURCE_ASSERTION + SENSE_SCOPE + COMMUNICATIVE_FUNCTION + SEMANTIC_DOMAIN + MODE_POLICY,SEMANTIC_FUNCTIONAL_FIRST_INTRODUCTION,SA-A1-000900,,13,18,COMPLETE_16D_AUDITED,"First introduction only; later occurrences are recycling and do not create a second allocation. 16C assigns an introduction story and explicit recycling route; recycling edges are scheduling requirements, not mastery assertions.",A1-M01-I02,A1-M01-I02-S2,A1-M01-I02-S3,A1-M01-I03-S1,A1-M02-I02-S4,CORE_OR_STRUCTURAL_ROUTE,A1-M01-I02-S2,A1-M01-I02-S3,A1-M01-I03-S2,A1-M02-I02-S3,PASS
SEQ-A1-000031,SENSE,SENSE-A1-000601,vos,LEX-A1-000592,SENSE-A1-000601,,ATOMIC,A1_CORE_NORMATIVE,REQUIRED,TARGET_PROFILE_ONLY,,,,,,,A1-M01-I02,M01,Contacto y supervivencia comunicativa,¿Cómo te llamas?,2,SPANISHSTORIES_EDITORIAL_SEQUENCE_DECISION,SOURCE_ASSERTION + SENSE_SCOPE + COMMUNICATIVE_FUNCTION + SEMANTIC_DOMAIN + MODE_POLICY,SEMANTIC_FUNCTIONAL_FIRST_INTRODUCTION,SA-A1-000929,,13,18,COMPLETE_16D_AUDITED,"First introduction only; later occurrences are recycling and do not create a second allocation. 16C assigns an introduction story and explicit recycling route; recycling edges are scheduling requirements, not mastery assertions.",A1-M01-I02,A1-M01-I02-S1,A1-M01-I02-S3,A1-M01-I03-S4,A1-M02-I02-S2,CORE_OR_STRUCTURAL_ROUTE,A1-M01-I02-S1,A1-M01-I02-S2,A1-M01-I03-S2,A1-M02-I02-S3,PASS
SEQ-A1-000032,SENSE,SENSE-A1-000602,vosotros,LEX-A1-000593,SENSE-A1-000602,,ATOMIC,A1_CORE_NORMATIVE,REQUIRED,DEFERRED_WITHIN_A1_OR_TARGET_PROFILE,,,,,,,A1-M01-I02,M01,Contacto y supervivencia comunicativa,¿Cómo te llamas?,2,SPANISHSTORIES_EDITORIAL_SEQUENCE_DECISION,SOURCE_ASSERTION + SENSE_SCOPE + COMMUNICATIVE_FUNCTION + SEMANTIC_DOMAIN + MODE_POLICY,SEMANTIC_FUNCTIONAL_FIRST_INTRODUCTION,SA-A1-000930,,13,18,COMPLETE_16D_AUDITED,"First introduction only; later occurrences are recycling and do not create a second allocation. 16C assigns an introduction story and explicit recycling route; recycling edges are scheduling requirements, not mastery assertions.",A1-M01-I02,A1-M01-I02-S2,A1-M01-I02-S3,A1-M01-I03-S2,A1-M02-I02-S1,CORE_OR_STRUCTURAL_ROUTE,A1-M01-I02-S2,A1-M01-I02-S3,A1-M01-I03-S2,A1-M02-I02-S3,PASS
SEQ-A1-000033,SENSE,SENSE-A1-000607,yo,LEX-A1-000598,SENSE-A1-000607,,ATOMIC,A1_CORE_NORMATIVE,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,,,,,,,A1-M01-I02,M01,Contacto y supervivencia comunicativa,¿Cómo te llamas?,2,SPANISHSTORIES_EDITORIAL_SEQUENCE_DECISION,SOURCE_ASSERTION + SENSE_SCOPE + COMMUNICATIVE_FUNCTION + SEMANTIC_DOMAIN + MODE_POLICY,SEMANTIC_FUNCTIONAL_FIRST_INTRODUCTION,SA-A1-000935,,13,18,COMPLETE_16D_AUDITED,"First introduction only; later occurrences are recycling and do not create a second allocation. 16C assigns an introduction story and explicit recycling route; recycling edges are scheduling requirements, not mastery assertions.",A1-M01-I02,A1-M01-I02-S1,A1-M01-I02-S2,A1-M01-I03-S4,A1-M02-I02-S3,CORE_OR_STRUCTURAL_ROUTE,A1-M01-I02-S1,A1-M01-I02-S2,A1-M01-I03-S2,A1-M02-I02-S3,PASS
SEQ-A1-000034,GRAMMAR_UNIT,GRAM-A1-001,Nombres de pila: uso general sin artículo,,,,GRAMMAR,A1_CORE_NORMATIVE,REQUIRED,FUNCTION_OR_TASK_BOUND,,1.1.1,Sustantivo,forma/distribución,,,A1-M01-I02,M01,Contacto y supervivencia comunicativa,¿Cómo te llamas?,2,SPANISHSTORIES_EDITORIAL_SEQUENCE_DECISION,PCIC_CANONICAL_GRAMMAR + FIRST_FUNCTIONAL_NEED + DEPENDENCY_ORDER,GRAMMAR_FIRST_NEED_CONTEXT,PCIC-02,,5,12,COMPLETE_16D_AUDITED," 16C assigns an introduction story and explicit recycling route; recycling edges are scheduling requirements, not mastery assertions.",A1-M01-I02,A1-M01-I02-S1,A1-M01-I02-S3,A1-M01-I03-S4,A1-M02-I02-S4,CORE_OR_STRUCTURAL_ROUTE,A1-M01-I02-S1,A1-M01-I02-S2,A1-M01-I03-S2,A1-M02-I02-S3,PASS
SEQ-A1-000035,GRAMMAR_UNIT,GRAM-A1-002,Hipocorísticos y diminutivos de nombres propios: reconocimiento de formas frecuentes,,,,GRAMMAR,A1_CORE_NORMATIVE,REQUIRED,FUNCTION_OR_TASK_BOUND,,1.1.1,Sustantivo,variante léxica,,,A1-M01-I02,M01,Contacto y supervivencia comunicativa,¿Cómo te llamas?,2,SPANISHSTORIES_EDITORIAL_SEQUENCE_DECISION,PCIC_CANONICAL_GRAMMAR + FIRST_FUNCTIONAL_NEED + DEPENDENCY_ORDER,GRAMMAR_FIRST_NEED_CONTEXT,PCIC-02,,5,12,COMPLETE_16D_AUDITED,"incluye variantes hispanoamericanas como metadata regional 16C assigns an introduction story and explicit recycling route; recycling edges are scheduling requirements, not mastery assertions.",A1-M01-I02,A1-M01-I02-S1,A1-M01-I02-S3,A1-M01-I03-S4,A1-M02-I02-S4,CORE_OR_STRUCTURAL_ROUTE,A1-M01-I02-S1,A1-M01-I02-S2,A1-M01-I03-S2,A1-M02-I02-S3,PASS
SEQ-A1-000036,GRAMMAR_UNIT,GRAM-A1-003,Apellidos: uso general sin artículo,,,,GRAMMAR,A1_CORE_NORMATIVE,REQUIRED,FUNCTION_OR_TASK_BOUND,,1.1.1,Sustantivo,forma/distribución,,,A1-M01-I02,M01,Contacto y supervivencia comunicativa,¿Cómo te llamas?,2,SPANISHSTORIES_EDITORIAL_SEQUENCE_DECISION,PCIC_CANONICAL_GRAMMAR + FIRST_FUNCTIONAL_NEED + DEPENDENCY_ORDER,GRAMMAR_FIRST_NEED_CONTEXT,PCIC-02,,5,12,COMPLETE_16D_AUDITED," 16C assigns an introduction story and explicit recycling route; recycling edges are scheduling requirements, not mastery assertions.",A1-M01-I02,A1-M01-I02-S1,A1-M01-I02-S3,A1-M01-I03-S4,A1-M02-I02-S4,CORE_OR_STRUCTURAL_ROUTE,A1-M01-I02-S1,A1-M01-I02-S2,A1-M01-I03-S2,A1-M02-I02-S3,PASS
SEQ-A1-000037,GRAMMAR_UNIT,GRAM-A1-031,Paradigma el/la/los/las,,,,GRAMMAR,A1_CORE_NORMATIVE,REQUIRED,FUNCTION_OR_TASK_BOUND,,3.1,Artículo definido,paradigma,,,A1-M01-I02,M01,Contacto y supervivencia comunicativa,¿Cómo te llamas?,2,SPANISHSTORIES_EDITORIAL_SEQUENCE_DECISION,PCIC_CANONICAL_GRAMMAR + FIRST_FUNCTIONAL_NEED + DEPENDENCY_ORDER,GRAMMAR_FIRST_NEED_CONTEXT,PCIC-02,,5,12,COMPLETE_16D_AUDITED," 16C assigns an introduction story and explicit recycling route; recycling edges are scheduling requirements, not mastery assertions.",A1-M01-I02,A1-M01-I02-S2,A1-M01-I02-S3,A1-M01-I03-S1,A1-M02-I02-S4,CORE_OR_STRUCTURAL_ROUTE,A1-M01-I02-S2,A1-M01-I02-S3,A1-M01-I03-S2,A1-M02-I02-S3,PASS
SEQ-A1-000038,GRAMMAR_UNIT,GRAM-A1-033,Ausencia general con nombres propios de persona,,,,GRAMMAR,A1_CORE_NORMATIVE,REQUIRED,FUNCTION_OR_TASK_BOUND,,3.1,Artículo definido,distribución,,,A1-M01-I02,M01,Contacto y supervivencia comunicativa,¿Cómo te llamas?,2,SPANISHSTORIES_EDITORIAL_SEQUENCE_DECISION,PCIC_CANONICAL_GRAMMAR + FIRST_FUNCTIONAL_NEED + DEPENDENCY_ORDER,GRAMMAR_FIRST_NEED_CONTEXT,PCIC-02,,5,12,COMPLETE_16D_AUDITED," 16C assigns an introduction story and explicit recycling route; recycling edges are scheduling requirements, not mastery assertions.",A1-M01-I02,A1-M01-I02-S2,A1-M01-I02-S3,A1-M01-I03-S2,A1-M02-I02-S1,CORE_OR_STRUCTURAL_ROUTE,A1-M01-I02-S1,A1-M01-I02-S2,A1-M01-I03-S2,A1-M02-I02-S3,PASS
SEQ-A1-000039,GRAMMAR_UNIT,GRAM-A1-042,Incompatibilidad general con nombres propios,,,,GRAMMAR,A1_CORE_NORMATIVE,REQUIRED,FUNCTION_OR_TASK_BOUND,,3.2,Artículo indefinido,restricción,,,A1-M01-I02,M01,Contacto y supervivencia comunicativa,¿Cómo te llamas?,2,SPANISHSTORIES_EDITORIAL_SEQUENCE_DECISION,PCIC_CANONICAL_GRAMMAR + FIRST_FUNCTIONAL_NEED + DEPENDENCY_ORDER,GRAMMAR_FIRST_NEED_CONTEXT,PCIC-02,,5,12,COMPLETE_16D_AUDITED," 16C assigns an introduction story and explicit recycling route; recycling edges are scheduling requirements, not mastery assertions.",A1-M01-I02,A1-M01-I02-S2,A1-M01-I02-S3,A1-M01-I03-S3,A1-M02-I02-S2,CORE_OR_STRUCTURAL_ROUTE,A1-M01-I02-S1,A1-M01-I02-S2,A1-M01-I03-S2,A1-M02-I02-S3,PASS
SEQ-A1-000040,GRAMMAR_UNIT,GRAM-A1-067,"Personas gramaticales: yo, tú, él/ella, nosotros/as, vosotros/as, ellos/ellas",,,,GRAMMAR,A1_CORE_NORMATIVE,REQUIRED,FUNCTION_OR_TASK_BOUND,,7.1.1,Pronombre sujeto,paradigma,,,A1-M01-I02,M01,Contacto y supervivencia comunicativa,¿Cómo te llamas?,2,SPANISHSTORIES_EDITORIAL_SEQUENCE_DECISION,PCIC_CANONICAL_GRAMMAR + FIRST_FUNCTIONAL_NEED + DEPENDENCY_ORDER,GRAMMAR_FIRST_NEED_CONTEXT,PCIC-02,,5,12,COMPLETE_16D_AUDITED," 16C assigns an introduction story and explicit recycling route; recycling edges are scheduling requirements, not mastery assertions.",A1-M01-I02,A1-M01-I02-S1,A1-M01-I02-S2,A1-M01-I03-S4,A1-M02-I02-S4,CORE_OR_STRUCTURAL_ROUTE,A1-M01-I02-S1,A1-M01-I02-S2,A1-M01-I03-S2,A1-M02-I02-S3,PASS
SEQ-A1-000041,GRAMMAR_UNIT,GRAM-A1-074,Pronombres personales sujeto con referente humano; demostrativo para cosas en el patrón básico,,,,GRAMMAR,A1_CORE_NORMATIVE,REQUIRED,FUNCTION_OR_TASK_BOUND,,7.1.1,Pronombre sujeto,referencia,,,A1-M01-I02,M01,Contacto y supervivencia comunicativa,¿Cómo te llamas?,2,SPANISHSTORIES_EDITORIAL_SEQUENCE_DECISION,PCIC_CANONICAL_GRAMMAR + FIRST_FUNCTIONAL_NEED + DEPENDENCY_ORDER,GRAMMAR_FIRST_NEED_CONTEXT,PCIC-02,,5,12,COMPLETE_16D_AUDITED," 16C assigns an introduction story and explicit recycling route; recycling edges are scheduling requirements, not mastery assertions.",A1-M01-I02,A1-M01-I02-S2,A1-M01-I02-S3,A1-M01-I03-S4,A1-M02-I02-S3,CORE_OR_STRUCTURAL_ROUTE,A1-M01-I02-S2,A1-M01-I02-S3,A1-M01-I03-S2,A1-M02-I02-S3,PASS
SEQ-A1-000042,GRAMMAR_UNIT,GRAM-A1-089,"Quién en singular, tónico y normalmente inicial",,,,GRAMMAR,A1_CORE_NORMATIVE,REQUIRED,FUNCTION_OR_TASK_BOUND,,7.3,Interrogativo,forma,,,A1-M01-I02,M01,Contacto y supervivencia comunicativa,¿Cómo te llamas?,2,SPANISHSTORIES_EDITORIAL_SEQUENCE_DECISION,PCIC_CANONICAL_GRAMMAR + FIRST_FUNCTIONAL_NEED + DEPENDENCY_ORDER,GRAMMAR_FIRST_NEED_CONTEXT,PCIC-02,,5,12,COMPLETE_16D_AUDITED," 16C assigns an introduction story and explicit recycling route; recycling edges are scheduling requirements, not mastery assertions.",A1-M01-I02,A1-M01-I02-S1,A1-M01-I02-S3,A1-M01-I03-S4,A1-M02-I02-S4,CORE_OR_STRUCTURAL_ROUTE,A1-M01-I02-S1,A1-M01-I02-S2,A1-M01-I03-S2,A1-M02-I02-S3,PASS
SEQ-A1-000043,GRAMMAR_UNIT,GRAM-A1-090,Quién para preguntar por personas,,,,GRAMMAR,A1_CORE_NORMATIVE,REQUIRED,FUNCTION_OR_TASK_BOUND,,7.3,Interrogativo,semántica,,,A1-M01-I02,M01,Contacto y supervivencia comunicativa,¿Cómo te llamas?,2,SPANISHSTORIES_EDITORIAL_SEQUENCE_DECISION,PCIC_CANONICAL_GRAMMAR + FIRST_FUNCTIONAL_NEED + DEPENDENCY_ORDER,GRAMMAR_FIRST_NEED_CONTEXT,PCIC-02,,5,12,COMPLETE_16D_AUDITED," 16C assigns an introduction story and explicit recycling route; recycling edges are scheduling requirements, not mastery assertions.",A1-M01-I02,A1-M01-I02-S2,A1-M01-I02-S3,A1-M01-I03-S1,A1-M02-I02-S4,CORE_OR_STRUCTURAL_ROUTE,A1-M01-I02-S2,A1-M01-I02-S3,A1-M01-I03-S2,A1-M02-I02-S3,PASS
SEQ-A1-000044,GRAMMAR_UNIT,GRAM-A1-127,Ser identificativo,,,,GRAMMAR,A1_CORE_NORMATIVE,REQUIRED,FUNCTION_OR_TASK_BOUND,,12.1,Sintagma verbal,ser,,,A1-M01-I02,M01,Contacto y supervivencia comunicativa,¿Cómo te llamas?,2,SPANISHSTORIES_EDITORIAL_SEQUENCE_DECISION,PCIC_CANONICAL_GRAMMAR + FIRST_FUNCTIONAL_NEED + DEPENDENCY_ORDER,GRAMMAR_FIRST_NEED_CONTEXT,PCIC-02,,5,12,COMPLETE_16D_AUDITED," 16C assigns an introduction story and explicit recycling route; recycling edges are scheduling requirements, not mastery assertions.",A1-M01-I02,A1-M01-I02-S1,A1-M01-I02-S2,A1-M01-I03-S4,A1-M02-I02-S4,CORE_OR_STRUCTURAL_ROUTE,A1-M01-I02-S1,A1-M01-I02-S2,A1-M01-I03-S2,A1-M02-I02-S3,PASS
SEQ-A1-000045,GRAMMAR_UNIT,GRAM-A1-130,Ser para identificación con sustantivo o pronombre,,,,GRAMMAR,A1_CORE_NORMATIVE,REQUIRED,FUNCTION_OR_TASK_BOUND,,12.1,Sintagma verbal,ser,,,A1-M01-I02,M01,Contacto y supervivencia comunicativa,¿Cómo te llamas?,2,SPANISHSTORIES_EDITORIAL_SEQUENCE_DECISION,PCIC_CANONICAL_GRAMMAR + FIRST_FUNCTIONAL_NEED + DEPENDENCY_ORDER,GRAMMAR_FIRST_NEED_CONTEXT,PCIC-02,,5,12,COMPLETE_16D_AUDITED," 16C assigns an introduction story and explicit recycling route; recycling edges are scheduling requirements, not mastery assertions.",A1-M01-I02,A1-M01-I02-S2,A1-M01-I02-S3,A1-M01-I03-S2,A1-M02-I02-S1,CORE_OR_STRUCTURAL_ROUTE,A1-M01-I02-S2,A1-M01-I02-S3,A1-M01-I03-S2,A1-M02-I02-S3,PASS
SEQ-A1-000046,MWU_SOURCE_UNIT,12B1-MWU-0005,estado civil,LEX-A1-000231,SENSE-A1-000235,12B1-MWU-0005,MWU_SOURCE_UNIT,A1_CORE_NORMATIVE,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NO_DEFAULT,,,,MULTIWORD_LEXEME,NOMINAL_OR_LEXICALIZED_TERM,A1-M01-I02,M01,Contacto y supervivencia comunicativa,¿Cómo te llamas?,2,SPANISHSTORIES_EDITORIAL_SEQUENCE_DECISION,PHASE6_SOURCE_LAYER + MWU_ONTOLOGY + FIRST_FUNCTIONAL_CONTEXT,SEMANTIC_FUNCTIONAL_MWU_PLACEMENT,,,7,6,COMPLETE_16D_AUDITED,"MWU identity is preserved; component unigram frequency is never substituted for MWU frequency. 16C assigns an introduction story and explicit recycling route; recycling edges are scheduling requirements, not mastery assertions.",A1-M01-I02,A1-M01-I02-S2,A1-M01-I02-S3,A1-M01-I03-S3,A1-M02-I02-S2,CORE_OR_STRUCTURAL_ROUTE,A1-M01-I02-S2,A1-M01-I02-S3,A1-M01-I03-S2,A1-M02-I02-S3,PASS
SEQ-A1-000047,MWU_SOURCE_UNIT,12B1-MWU-0006,fecha de nacimiento,LEX-A1-000251,SENSE-A1-000255,12B1-MWU-0006,MWU_SOURCE_UNIT,A1_CORE_NORMATIVE,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NO_DEFAULT,,,,MULTIWORD_LEXEME,NOMINAL_OR_LEXICALIZED_TERM,A1-M01-I02,M01,Contacto y supervivencia comunicativa,¿Cómo te llamas?,2,SPANISHSTORIES_EDITORIAL_SEQUENCE_DECISION,PHASE6_SOURCE_LAYER + MWU_ONTOLOGY + FIRST_FUNCTIONAL_CONTEXT,SEMANTIC_FUNCTIONAL_MWU_PLACEMENT,,,7,6,COMPLETE_16D_AUDITED,"MWU identity is preserved; component unigram frequency is never substituted for MWU frequency. 16C assigns an introduction story and explicit recycling route; recycling edges are scheduling requirements, not mastery assertions.",A1-M01-I02,A1-M01-I02-S1,A1-M01-I02-S3,A1-M01-I03-S4,A1-M02-I02-S4,CORE_OR_STRUCTURAL_ROUTE,A1-M01-I02-S1,A1-M01-I02-S2,A1-M01-I03-S2,A1-M02-I02-S3,PASS
SEQ-A1-000048,MWU_SOURCE_UNIT,12B1-MWU-0007,lugar de nacimiento,LEX-A1-000339,SENSE-A1-000345,12B1-MWU-0007,MWU_SOURCE_UNIT,A1_CORE_NORMATIVE,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NO_DEFAULT,,,,MULTIWORD_LEXEME,NOMINAL_OR_LEXICALIZED_TERM,A1-M01-I02,M01,Contacto y supervivencia comunicativa,¿Cómo te llamas?,2,SPANISHSTORIES_EDITORIAL_SEQUENCE_DECISION,PHASE6_SOURCE_LAYER + MWU_ONTOLOGY + FIRST_FUNCTIONAL_CONTEXT,SEMANTIC_FUNCTIONAL_MWU_PLACEMENT,,,7,6,COMPLETE_16D_AUDITED,"MWU identity is preserved; component unigram frequency is never substituted for MWU frequency. 16C assigns an introduction story and explicit recycling route; recycling edges are scheduling requirements, not mastery assertions.",A1-M01-I02,A1-M01-I02-S2,A1-M01-I02-S3,A1-M01-I03-S4,A1-M02-I02-S3,CORE_OR_STRUCTURAL_ROUTE,A1-M01-I02-S2,A1-M01-I02-S3,A1-M01-I03-S2,A1-M02-I02-S3,PASS
SEQ-A1-000049,MWU_SOURCE_UNIT,12B1-MWU-0179,ser de,,,12B1-MWU-0179,MWU_SOURCE_UNIT,A1_CORE_NORMATIVE,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,AS_OBJECT_CLASS_REQUIRES,,,,CONSTRUCTION_INSTANCE,PRODUCTIVE_OR_COMPOSITIONAL_INSTANCE,A1-M01-I02,M01,Contacto y supervivencia comunicativa,¿Cómo te llamas?,2,SPANISHSTORIES_EDITORIAL_SEQUENCE_DECISION,PHASE6_SOURCE_LAYER + MWU_ONTOLOGY + FIRST_FUNCTIONAL_CONTEXT,SEMANTIC_FUNCTIONAL_MWU_PLACEMENT,,,7,6,COMPLETE_16D_AUDITED,"MWU identity is preserved; component unigram frequency is never substituted for MWU frequency. 16C assigns an introduction story and explicit recycling route; recycling edges are scheduling requirements, not mastery assertions.",A1-M01-I02,A1-M01-I02-S1,A1-M01-I02-S2,A1-M01-I03-S4,A1-M02-I02-S4,CORE_OR_STRUCTURAL_ROUTE,A1-M01-I02-S1,A1-M01-I02-S2,A1-M01-I03-S2,A1-M02-I02-S3,PASS
SEQ-A1-000050,MWU_SOURCE_UNIT,12B1-MWU-0189,de dónde,,,12B1-MWU-0189,MWU_SOURCE_UNIT,A1_CORE_NORMATIVE,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,AS_OBJECT_CLASS_REQUIRES,,,,CONSTRUCTION_INSTANCE,PRODUCTIVE_OR_COMPOSITIONAL_INSTANCE,A1-M01-I02,M01,Contacto y supervivencia comunicativa,¿Cómo te llamas?,2,SPANISHSTORIES_EDITORIAL_SEQUENCE_DECISION,PHASE6_SOURCE_LAYER + MWU_ONTOLOGY + FIRST_FUNCTIONAL_CONTEXT,SEMANTIC_FUNCTIONAL_MWU_PLACEMENT,,,7,6,COMPLETE_16D_AUDITED,"MWU identity is preserved; component unigram frequency is never substituted for MWU frequency. 16C assigns an introduction story and explicit recycling route; recycling edges are scheduling requirements, not mastery assertions.",A1-M01-I02,A1-M01-I02-S1,A1-M01-I02-S3,A1-M01-I03-S4,A1-M02-I02-S4,CORE_OR_STRUCTURAL_ROUTE,A1-M01-I02-S1,A1-M01-I02-S2,A1-M01-I03-S2,A1-M02-I02-S3,PASS
SEQ-A1-000051,MWU_SOURCE_UNIT,12B1-MWU-0214,"sí, soy yo",,,12B1-MWU-0214,MWU_SOURCE_UNIT,A1_CORE_NORMATIVE,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,YES,,,,FORMULA,RESPONSE_FORMULA,A1-M01-I02,M01,Contacto y supervivencia comunicativa,¿Cómo te llamas?,2,SPANISHSTORIES_EDITORIAL_SEQUENCE_DECISION,PHASE6_SOURCE_LAYER + MWU_ONTOLOGY + FIRST_FUNCTIONAL_CONTEXT,SEMANTIC_FUNCTIONAL_MWU_PLACEMENT,,,7,6,COMPLETE_16D_AUDITED,"MWU identity is preserved; component unigram frequency is never substituted for MWU frequency. 16C assigns an introduction story and explicit recycling route; recycling edges are scheduling requirements, not mastery assertions.",A1-M01-I02,A1-M01-I02-S2,A1-M01-I02-S3,A1-M01-I03-S1,A1-M02-I02-S4,CORE_OR_STRUCTURAL_ROUTE,A1-M01-I02-S2,A1-M01-I02-S3,A1-M01-I03-S2,A1-M02-I02-S3,PASS
