record_id,object_type,item,surface_form,canonical_anchor_provisional,canonicalization_status,canonicalization_basis,pos_provisional,a1_inclusion_status,source_layer,source_id_primary,phase_origin,regional_status,region_scope,productive_default,cognate_status,english_anchor,orthographic_transparency,phonological_transparency_estimate,semantic_overlap,false_friend_risk,known_multi_assertion_or_sense_split,sense_count_status,curriculum_research_view,product_clearable_view_status,count_surface_form,count_mwu,count_named_entity,count_abbreviation,notes,curriculum_version
7G-ATOM-0042,ATOMIC_SURFACE_FORM,armario,armario,armario,PROVISIONAL_IDENTITY_ANCHOR,NO_SAFE_COLLAPSE_APPLIED_BEFORE_PHASE14,NOUN,A1_CORE_NORMATIVE,PCIC_BASE_A1,PCIC_BASE_A1/7C,PCIC_BASE_A1,,,,FALSE_FRIEND_OR_DECEPTIVE_OVERLAP,armory,LOW,FORM_SIMILARITY_ONLY,DIVERGENT,MEDIUM,NO,NOT_YET_SENSE_NORMALIZED,INCLUDED,LEGAL_REVIEW_REQUIRED_NOT_CERTIFIED_FOR_REDISTRIBUTION,1,0,0,0,,1.20
7G-ATOM-0043,ATOMIC_SURFACE_FORM,arroba,arroba,arroba,PROVISIONAL_IDENTITY_ANCHOR,NO_SAFE_COLLAPSE_APPLIED_BEFORE_PHASE14,NOUN,A1_CORE_NORMATIVE,PCIC_BASE_A1,PCIC_BASE_A1/7C,PCIC_BASE_A1,,,,NO_OBVIOUS_PEDAGOGICAL_COGNATE_FIRST_PASS,,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NONE_IDENTIFIED,NO,NOT_YET_SENSE_NORMALIZED,INCLUDED,LEGAL_REVIEW_REQUIRED_NOT_CERTIFIED_FOR_REDISTRIBUTION,1,0,0,0,,1.20
7G-ATOM-0044,ATOMIC_SURFACE_FORM,ascensor,ascensor,ascensor,PROVISIONAL_IDENTITY_ANCHOR,NO_SAFE_COLLAPSE_APPLIED_BEFORE_PHASE14,NOUN,A1_CORE_NORMATIVE,PCIC_BASE_A1,PCIC_BASE_A1/7C,PCIC_BASE_A1,,,,NO_OBVIOUS_PEDAGOGICAL_COGNATE_FIRST_PASS,,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NONE_IDENTIFIED,NO,NOT_YET_SENSE_NORMALIZED,INCLUDED,LEGAL_REVIEW_REQUIRED_NOT_CERTIFIED_FOR_REDISTRIBUTION,1,0,0,0,,1.20
7G-ATOM-0045,ATOMIC_SURFACE_FORM,autobús,autobús,autobús,PROVISIONAL_IDENTITY_ANCHOR,NO_SAFE_COLLAPSE_APPLIED_BEFORE_PHASE14,NOUN,A1_CORE_NORMATIVE,PCIC_BASE_A1,PCIC_BASE_A1/7C,PCIC_BASE_A1,,,,PEDAGOGICAL_COGNATE_PARTIAL,autobus,VERY_HIGH,HIGH_PROVISIONAL,PARTIAL,LOW,NO,NOT_YET_SENSE_NORMALIZED,INCLUDED,LEGAL_REVIEW_REQUIRED_NOT_CERTIFIED_FOR_REDISTRIBUTION,1,0,0,0,,1.20
7G-ATOM-0046,ATOMIC_SURFACE_FORM,avenida,avenida,avenida,PROVISIONAL_IDENTITY_ANCHOR,NO_SAFE_COLLAPSE_APPLIED_BEFORE_PHASE14,NOUN,A1_CORE_NORMATIVE,PCIC_BASE_A1,PCIC_BASE_A1/7C,PCIC_BASE_A1,,,,TRUE_COGNATE,avenue,LOW,LOW_PROVISIONAL,FULL,NONE,NO,NOT_YET_SENSE_NORMALIZED,INCLUDED,LEGAL_REVIEW_REQUIRED_NOT_CERTIFIED_FOR_REDISTRIBUTION,1,0,0,0,,1.20
7G-ATOM-0047,ATOMIC_SURFACE_FORM,avión,avión,avión,PROVISIONAL_IDENTITY_ANCHOR,NO_SAFE_COLLAPSE_APPLIED_BEFORE_PHASE14,NOUN,A1_CORE_NORMATIVE,PCIC_BASE_A1,PCIC_BASE_A1/7C,PCIC_BASE_A1,,,,NO_OBVIOUS_PEDAGOGICAL_COGNATE_FIRST_PASS,,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NONE_IDENTIFIED,NO,NOT_YET_SENSE_NORMALIZED,INCLUDED,LEGAL_REVIEW_REQUIRED_NOT_CERTIFIED_FOR_REDISTRIBUTION,1,0,0,0,,1.20
7G-ATOM-0048,ATOMIC_SURFACE_FORM,ayer,ayer,ayer,PROVISIONAL_IDENTITY_ANCHOR,NO_SAFE_COLLAPSE_APPLIED_BEFORE_PHASE14,ADV_QUANT,A1_CORE_NORMATIVE,PCIC_BASE_A1,PCIC_BASE_A1/7C,PCIC_BASE_A1,,,,NO_OBVIOUS_PEDAGOGICAL_COGNATE_FIRST_PASS,,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NONE_IDENTIFIED,NO,NOT_YET_SENSE_NORMALIZED,INCLUDED,LEGAL_REVIEW_REQUIRED_NOT_CERTIFIED_FOR_REDISTRIBUTION,1,0,0,0,,1.20
7G-ATOM-0049,ATOMIC_SURFACE_FORM,azul,azul,azul,PROVISIONAL_IDENTITY_ANCHOR,NO_SAFE_COLLAPSE_APPLIED_BEFORE_PHASE14,ADJ,A1_CORE_NORMATIVE,PCIC_BASE_A1,PCIC_BASE_A1/7C,PCIC_BASE_A1,,,,NO_OBVIOUS_PEDAGOGICAL_COGNATE_FIRST_PASS,,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NONE_IDENTIFIED,NO,NOT_YET_SENSE_NORMALIZED,INCLUDED,LEGAL_REVIEW_REQUIRED_NOT_CERTIFIED_FOR_REDISTRIBUTION,1,0,0,0,,1.20
7G-ATOM-0050,ATOMIC_SURFACE_FORM,año,año,año,PROVISIONAL_IDENTITY_ANCHOR,NO_SAFE_COLLAPSE_APPLIED_BEFORE_PHASE14,NOUN,A1_CORE_NORMATIVE,PCIC_BASE_A1,PCIC_BASE_A1/7C,PCIC_BASE_A1,,,,NO_OBVIOUS_PEDAGOGICAL_COGNATE_FIRST_PASS,,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NONE_IDENTIFIED,NO,NOT_YET_SENSE_NORMALIZED,INCLUDED,LEGAL_REVIEW_REQUIRED_NOT_CERTIFIED_FOR_REDISTRIBUTION,1,0,0,0,,1.20
7G-ATOM-0051,ATOMIC_SURFACE_FORM,años,años,año,COLLAPSED_TO_EXISTING_CANONICAL_ANCHOR,EXPLICIT_MORPHOLOGICAL_OR_ORTHOGRAPHIC_COLLAPSE_FROM_PRIOR_PHASES,NOUN,A1_CORE_NORMATIVE,7B_SURFACE_CORRECTION,PCIC_BASE_A1/7C,7B_SURFACE_CORRECTION,,,,NO_OBVIOUS_PEDAGOGICAL_COGNATE_FIRST_PASS,,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NONE_IDENTIFIED,NO,NOT_YET_SENSE_NORMALIZED,INCLUDED,LEGAL_REVIEW_REQUIRED_NOT_CERTIFIED_FOR_REDISTRIBUTION,1,0,0,0,,1.20
7G-ATOM-0052,ATOMIC_SURFACE_FORM,bailar,bailar,bailar,LEMMA_EXPLICIT_VERB,PHASE6_VERB_LEMMA_INVENTORY,VERB,A1_CORE_NORMATIVE,PCIC_BASE_A1,PCIC_BASE_A1/7C,PCIC_BASE_A1,,,,NO_OBVIOUS_PEDAGOGICAL_COGNATE_FIRST_PASS,,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NONE_IDENTIFIED,NO,NOT_YET_SENSE_NORMALIZED,INCLUDED,LEGAL_REVIEW_REQUIRED_NOT_CERTIFIED_FOR_REDISTRIBUTION,1,0,0,0,,1.20
7G-ATOM-0053,ATOMIC_SURFACE_FORM,bajo,bajo,bajo,PROVISIONAL_IDENTITY_ANCHOR,NO_SAFE_COLLAPSE_APPLIED_BEFORE_PHASE14,ADJ,A1_CORE_NORMATIVE,PCIC_BASE_A1,PCIC_BASE_A1/7C,PCIC_BASE_A1,,,,NO_OBVIOUS_PEDAGOGICAL_COGNATE_FIRST_PASS,,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NONE_IDENTIFIED,NO,NOT_YET_SENSE_NORMALIZED,INCLUDED,LEGAL_REVIEW_REQUIRED_NOT_CERTIFIED_FOR_REDISTRIBUTION,1,0,0,0,,1.20
7G-ATOM-0054,ATOMIC_SURFACE_FORM,baloncesto,baloncesto,baloncesto,PROVISIONAL_IDENTITY_ANCHOR,NO_SAFE_COLLAPSE_APPLIED_BEFORE_PHASE14,NOUN,A1_CORE_NORMATIVE,PCIC_BASE_A1,PCIC_BASE_A1/7C,PCIC_BASE_A1,,,,NO_OBVIOUS_PEDAGOGICAL_COGNATE_FIRST_PASS,,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NONE_IDENTIFIED,NO,NOT_YET_SENSE_NORMALIZED,INCLUDED,LEGAL_REVIEW_REQUIRED_NOT_CERTIFIED_FOR_REDISTRIBUTION,1,0,0,0,,1.20
7G-ATOM-0055,ATOMIC_SURFACE_FORM,banco,banco,banco,PROVISIONAL_IDENTITY_ANCHOR,NO_SAFE_COLLAPSE_APPLIED_BEFORE_PHASE14,NOUN,A1_CORE_NORMATIVE,PCIC_BASE_A1,PCIC_BASE_A1/7C,PCIC_BASE_A1,,,,TRUE_COGNATE,bank,MEDIUM,LOW_PROVISIONAL,FULL,NONE,NO,NOT_YET_SENSE_NORMALIZED,INCLUDED,LEGAL_REVIEW_REQUIRED_NOT_CERTIFIED_FOR_REDISTRIBUTION,1,0,0,0,,1.20
7G-ATOM-0056,ATOMIC_SURFACE_FORM,bar,bar,bar,PROVISIONAL_IDENTITY_ANCHOR,NO_SAFE_COLLAPSE_APPLIED_BEFORE_PHASE14,NOUN,A1_CORE_NORMATIVE,PCIC_BASE_A1,PCIC_BASE_A1/7C,PCIC_BASE_A1,,,,TRUE_COGNATE,bar,VERY_HIGH,HIGH_PROVISIONAL,FULL,NONE,NO,NOT_YET_SENSE_NORMALIZED,INCLUDED,LEGAL_REVIEW_REQUIRED_NOT_CERTIFIED_FOR_REDISTRIBUTION,1,0,0,0,,1.20
7G-ATOM-0057,ATOMIC_SURFACE_FORM,barato,barato,barato,PROVISIONAL_IDENTITY_ANCHOR,NO_SAFE_COLLAPSE_APPLIED_BEFORE_PHASE14,ADJ,A1_CORE_NORMATIVE,PCIC_BASE_A1,PCIC_BASE_A1/7C,PCIC_BASE_A1,,,,NO_OBVIOUS_PEDAGOGICAL_COGNATE_FIRST_PASS,,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NONE_IDENTIFIED,NO,NOT_YET_SENSE_NORMALIZED,INCLUDED,LEGAL_REVIEW_REQUIRED_NOT_CERTIFIED_FOR_REDISTRIBUTION,1,0,0,0,,1.20
7G-ATOM-0058,ATOMIC_SURFACE_FORM,barba,barba,barba,PROVISIONAL_IDENTITY_ANCHOR,NO_SAFE_COLLAPSE_APPLIED_BEFORE_PHASE14,NOUN,A1_CORE_NORMATIVE,PCIC_BASE_A1,PCIC_BASE_A1/7C,PCIC_BASE_A1,,,,NO_OBVIOUS_PEDAGOGICAL_COGNATE_FIRST_PASS,,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NONE_IDENTIFIED,NO,NOT_YET_SENSE_NORMALIZED,INCLUDED,LEGAL_REVIEW_REQUIRED_NOT_CERTIFIED_FOR_REDISTRIBUTION,1,0,0,0,,1.20
7G-ATOM-0059,ATOMIC_SURFACE_FORM,barco,barco,barco,PROVISIONAL_IDENTITY_ANCHOR,NO_SAFE_COLLAPSE_APPLIED_BEFORE_PHASE14,NOUN,A1_CORE_NORMATIVE,PCIC_BASE_A1,PCIC_BASE_A1/7C,PCIC_BASE_A1,,,,PEDAGOGICAL_COGNATE_PARTIAL,barque,LOW,LOW_PROVISIONAL,PARTIAL,LOW,NO,NOT_YET_SENSE_NORMALIZED,INCLUDED,LEGAL_REVIEW_REQUIRED_NOT_CERTIFIED_FOR_REDISTRIBUTION,1,0,0,0,,1.20
7G-ATOM-0060,ATOMIC_SURFACE_FORM,bastante,bastante,bastante,PROVISIONAL_IDENTITY_ANCHOR,NO_SAFE_COLLAPSE_APPLIED_BEFORE_PHASE14,ADV_QUANT,A1_CORE_NORMATIVE,PCIC_BASE_A1,PCIC_BASE_A1/7C,PCIC_BASE_A1,,,,NO_OBVIOUS_PEDAGOGICAL_COGNATE_FIRST_PASS,,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NONE_IDENTIFIED,NO,NOT_YET_SENSE_NORMALIZED,INCLUDED,LEGAL_REVIEW_REQUIRED_NOT_CERTIFIED_FOR_REDISTRIBUTION,1,0,0,0,,1.20
7G-ATOM-0061,ATOMIC_SURFACE_FORM,bañarse,bañarse,bañarse,LEMMA_EXPLICIT_VERB,PHASE6_VERB_LEMMA_INVENTORY,VERB,A1_CORE_NORMATIVE,PCIC_BASE_A1,PCIC_BASE_A1/7C,PCIC_BASE_A1,,,,NO_OBVIOUS_PEDAGOGICAL_COGNATE_FIRST_PASS,,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NONE_IDENTIFIED,NO,NOT_YET_SENSE_NORMALIZED,INCLUDED,LEGAL_REVIEW_REQUIRED_NOT_CERTIFIED_FOR_REDISTRIBUTION,1,0,0,0,,1.20
7G-ATOM-0062,ATOMIC_SURFACE_FORM,baño,baño,baño,PROVISIONAL_IDENTITY_ANCHOR,NO_SAFE_COLLAPSE_APPLIED_BEFORE_PHASE14,NOUN,A1_CORE_NORMATIVE,PCIC_BASE_A1,PCIC_BASE_A1/7C,PCIC_BASE_A1,,,,NO_OBVIOUS_PEDAGOGICAL_COGNATE_FIRST_PASS,,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NONE_IDENTIFIED,NO,NOT_YET_SENSE_NORMALIZED,INCLUDED,LEGAL_REVIEW_REQUIRED_NOT_CERTIFIED_FOR_REDISTRIBUTION,1,0,0,0,,1.20
7G-ATOM-0063,ATOMIC_SURFACE_FORM,beber,beber,beber,LEMMA_EXPLICIT_VERB,PHASE6_VERB_LEMMA_INVENTORY,VERB,A1_CORE_NORMATIVE,PCIC_BASE_A1,PCIC_BASE_A1/7C,PCIC_BASE_A1,,,,NO_OBVIOUS_PEDAGOGICAL_COGNATE_FIRST_PASS,,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NONE_IDENTIFIED,NO,NOT_YET_SENSE_NORMALIZED,INCLUDED,LEGAL_REVIEW_REQUIRED_NOT_CERTIFIED_FOR_REDISTRIBUTION,1,0,0,0,,1.20
7G-ATOM-0064,ATOMIC_SURFACE_FORM,biblioteca,biblioteca,biblioteca,PROVISIONAL_IDENTITY_ANCHOR,NO_SAFE_COLLAPSE_APPLIED_BEFORE_PHASE14,NOUN,A1_CORE_NORMATIVE,PCIC_BASE_A1,PCIC_BASE_A1/7C,PCIC_BASE_A1,,,,NO_OBVIOUS_PEDAGOGICAL_COGNATE_FIRST_PASS,,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NONE_IDENTIFIED,NO,NOT_YET_SENSE_NORMALIZED,INCLUDED,LEGAL_REVIEW_REQUIRED_NOT_CERTIFIED_FOR_REDISTRIBUTION,1,0,0,0,,1.20
7G-ATOM-0065,ATOMIC_SURFACE_FORM,bien,bien,bien,PROVISIONAL_IDENTITY_ANCHOR,NO_SAFE_COLLAPSE_APPLIED_BEFORE_PHASE14,ADV_QUANT,A1_CORE_NORMATIVE,PCIC_BASE_A1,PCIC_BASE_A1/7C,PCIC_BASE_A1,,,,NO_OBVIOUS_PEDAGOGICAL_COGNATE_FIRST_PASS,,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NONE_IDENTIFIED,NO,NOT_YET_SENSE_NORMALIZED,INCLUDED,LEGAL_REVIEW_REQUIRED_NOT_CERTIFIED_FOR_REDISTRIBUTION,1,0,0,0,,1.20
7G-ATOM-0066,ATOMIC_SURFACE_FORM,bigote,bigote,bigote,PROVISIONAL_IDENTITY_ANCHOR,NO_SAFE_COLLAPSE_APPLIED_BEFORE_PHASE14,NOUN,A1_CORE_NORMATIVE,PCIC_BASE_A1,PCIC_BASE_A1/7C,PCIC_BASE_A1,,,,FALSE_FRIEND_OR_DECEPTIVE_OVERLAP,bigot,HIGH,FORM_SIMILARITY_ONLY,DIVERGENT,HIGH,NO,NOT_YET_SENSE_NORMALIZED,INCLUDED,LEGAL_REVIEW_REQUIRED_NOT_CERTIFIED_FOR_REDISTRIBUTION,1,0,0,0,,1.20
7G-ATOM-0067,ATOMIC_SURFACE_FORM,billete,billete,billete,PROVISIONAL_IDENTITY_ANCHOR,NO_SAFE_COLLAPSE_APPLIED_BEFORE_PHASE14,NOUN,A1_CORE_NORMATIVE,PCIC_BASE_A1,PCIC_BASE_A1/7C,PCIC_BASE_A1,,,,NO_OBVIOUS_PEDAGOGICAL_COGNATE_FIRST_PASS,,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NONE_IDENTIFIED,NO,NOT_YET_SENSE_NORMALIZED,INCLUDED,LEGAL_REVIEW_REQUIRED_NOT_CERTIFIED_FOR_REDISTRIBUTION,1,0,0,0,,1.20
7G-ATOM-0068,ATOMIC_SURFACE_FORM,blanco,blanco,blanco,PROVISIONAL_IDENTITY_ANCHOR,NO_SAFE_COLLAPSE_APPLIED_BEFORE_PHASE14,ADJ,A1_CORE_NORMATIVE,PCIC_BASE_A1,PCIC_BASE_A1/7C,PCIC_BASE_A1,,,,FALSE_FRIEND_OR_DECEPTIVE_OVERLAP,blank,MEDIUM,FORM_SIMILARITY_ONLY,DIVERGENT,MEDIUM,NO,NOT_YET_SENSE_NORMALIZED,INCLUDED,LEGAL_REVIEW_REQUIRED_NOT_CERTIFIED_FOR_REDISTRIBUTION,1,0,0,0,,1.20
7G-ATOM-0069,ATOMIC_SURFACE_FORM,bocadillo,bocadillo,bocadillo,PROVISIONAL_IDENTITY_ANCHOR,NO_SAFE_COLLAPSE_APPLIED_BEFORE_PHASE14,NOUN,A1_CORE_NORMATIVE,PCIC_BASE_A1,PCIC_BASE_A1/7C,PCIC_BASE_A1,,,,NO_OBVIOUS_PEDAGOGICAL_COGNATE_FIRST_PASS,,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NONE_IDENTIFIED,NO,NOT_YET_SENSE_NORMALIZED,INCLUDED,LEGAL_REVIEW_REQUIRED_NOT_CERTIFIED_FOR_REDISTRIBUTION,1,0,0,0,,1.20
7G-ATOM-0070,ATOMIC_SURFACE_FORM,boleto,boleto,boleto,PROVISIONAL_IDENTITY_ANCHOR,NO_SAFE_COLLAPSE_APPLIED_BEFORE_PHASE14,NOUN,A1_REGIONAL_RECEPTIVE,7C_REGIONAL_VARIATION,7C_MIXED_SOURCES,7C_REGIONAL_VARIATION,A1_REGIONAL_RECEPTIVE,Hispanoamérica,TARGET_PROFILE_ONLY,NO_OBVIOUS_PEDAGOGICAL_COGNATE_FIRST_PASS,,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NONE_IDENTIFIED,NO,NOT_YET_SENSE_NORMALIZED,INCLUDED,LEGAL_REVIEW_REQUIRED_NOT_CERTIFIED_FOR_REDISTRIBUTION,1,0,0,0,,1.20
7G-ATOM-0071,ATOMIC_SURFACE_FORM,bolso,bolso,bolso,PROVISIONAL_IDENTITY_ANCHOR,NO_SAFE_COLLAPSE_APPLIED_BEFORE_PHASE14,NOUN,A1_CORE_NORMATIVE,PCIC_BASE_A1,PCIC_BASE_A1/7C,PCIC_BASE_A1,,,,NO_OBVIOUS_PEDAGOGICAL_COGNATE_FIRST_PASS,,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NONE_IDENTIFIED,NO,NOT_YET_SENSE_NORMALIZED,INCLUDED,LEGAL_REVIEW_REQUIRED_NOT_CERTIFIED_FOR_REDISTRIBUTION,1,0,0,0,,1.20
7G-ATOM-0072,ATOMIC_SURFACE_FORM,bolígrafo,bolígrafo,bolígrafo,PROVISIONAL_IDENTITY_ANCHOR,NO_SAFE_COLLAPSE_APPLIED_BEFORE_PHASE14,NOUN,A1_CORE_NORMATIVE,PCIC_BASE_A1,PCIC_BASE_A1/7C,PCIC_BASE_A1,,,,NO_OBVIOUS_PEDAGOGICAL_COGNATE_FIRST_PASS,,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NONE_IDENTIFIED,NO,NOT_YET_SENSE_NORMALIZED,INCLUDED,LEGAL_REVIEW_REQUIRED_NOT_CERTIFIED_FOR_REDISTRIBUTION,1,0,0,0,,1.20
7G-ATOM-0073,ATOMIC_SURFACE_FORM,bombero,bombero,bombero,PROVISIONAL_IDENTITY_ANCHOR,NO_SAFE_COLLAPSE_APPLIED_BEFORE_PHASE14,NOUN,A1_CORE_NORMATIVE,PCIC_BASE_A1,PCIC_BASE_A1/7C,PCIC_BASE_A1,,,,NO_OBVIOUS_PEDAGOGICAL_COGNATE_FIRST_PASS,,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NONE_IDENTIFIED,NO,NOT_YET_SENSE_NORMALIZED,INCLUDED,LEGAL_REVIEW_REQUIRED_NOT_CERTIFIED_FOR_REDISTRIBUTION,1,0,0,0,,1.20
7G-ATOM-0074,ATOMIC_SURFACE_FORM,bonito,bonito,bonito,PROVISIONAL_IDENTITY_ANCHOR,NO_SAFE_COLLAPSE_APPLIED_BEFORE_PHASE14,ADJ,A1_CORE_NORMATIVE,PCIC_BASE_A1,PCIC_BASE_A1/7C,PCIC_BASE_A1,,,,FALSE_FRIEND_OR_DECEPTIVE_OVERLAP,bonito,VERY_HIGH,FORM_SIMILARITY_ONLY,DIVERGENT,MEDIUM,NO,NOT_YET_SENSE_NORMALIZED,INCLUDED,LEGAL_REVIEW_REQUIRED_NOT_CERTIFIED_FOR_REDISTRIBUTION,1,0,0,0,,1.20
7G-ATOM-0075,ATOMIC_SURFACE_FORM,budista,budista,budista,PROVISIONAL_IDENTITY_ANCHOR,NO_SAFE_COLLAPSE_APPLIED_BEFORE_PHASE14,ADJ_NOUN,A1_CORE_NORMATIVE,PCIC_BASE_A1,PCIC_BASE_A1/7C,PCIC_BASE_A1,,,,TRUE_COGNATE,Buddhist,MEDIUM,LOW_PROVISIONAL,FULL,NONE,YES,SPLIT_REQUIRED_OR_DOCUMENTED,INCLUDED,LEGAL_REVIEW_REQUIRED_NOT_CERTIFIED_FOR_REDISTRIBUTION,1,0,0,0,Explicitly documented as requiring multiple POS/sense/source assertions or later split.,1.20
7G-ATOM-0076,ATOMIC_SURFACE_FORM,bueno,bueno,bueno,PROVISIONAL_IDENTITY_ANCHOR,NO_SAFE_COLLAPSE_APPLIED_BEFORE_PHASE14,ADJ,A1_CORE_NORMATIVE,PCIC_BASE_A1,PCIC_BASE_A1/7C,PCIC_BASE_A1,,,,NO_OBVIOUS_PEDAGOGICAL_COGNATE_FIRST_PASS,,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NONE_IDENTIFIED,NO,NOT_YET_SENSE_NORMALIZED,INCLUDED,LEGAL_REVIEW_REQUIRED_NOT_CERTIFIED_FOR_REDISTRIBUTION,1,0,0,0,,1.20
7G-ATOM-0077,ATOMIC_SURFACE_FORM,café,café,café,PROVISIONAL_IDENTITY_ANCHOR,NO_SAFE_COLLAPSE_APPLIED_BEFORE_PHASE14,NOUN,A1_CORE_NORMATIVE,PCIC_BASE_A1,PCIC_BASE_A1/7C,PCIC_BASE_A1,,,,TRUE_COGNATE,cafe,VERY_HIGH,HIGH_PROVISIONAL,FULL,NONE,YES,SPLIT_REQUIRED_OR_DOCUMENTED,INCLUDED,LEGAL_REVIEW_REQUIRED_NOT_CERTIFIED_FOR_REDISTRIBUTION,1,0,0,0,Explicitly documented as requiring multiple POS/sense/source assertions or later split. Beverage/establishment split flagged in Phase 1–6 audit.,1.20
7G-ATOM-0078,ATOMIC_SURFACE_FORM,calefacción,calefacción,calefacción,PROVISIONAL_IDENTITY_ANCHOR,NO_SAFE_COLLAPSE_APPLIED_BEFORE_PHASE14,NOUN,A1_CORE_NORMATIVE,PCIC_BASE_A1,PCIC_BASE_A1/7C,PCIC_BASE_A1,,,,NO_OBVIOUS_PEDAGOGICAL_COGNATE_FIRST_PASS,,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NONE_IDENTIFIED,NO,NOT_YET_SENSE_NORMALIZED,INCLUDED,LEGAL_REVIEW_REQUIRED_NOT_CERTIFIED_FOR_REDISTRIBUTION,1,0,0,0,,1.20
7G-ATOM-0079,ATOMIC_SURFACE_FORM,caliente,caliente,caliente,PROVISIONAL_IDENTITY_ANCHOR,NO_SAFE_COLLAPSE_APPLIED_BEFORE_PHASE14,ADJ,A1_CORE_NORMATIVE,PCIC_BASE_A1,PCIC_BASE_A1/7C,PCIC_BASE_A1,,,,NO_OBVIOUS_PEDAGOGICAL_COGNATE_FIRST_PASS,,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NONE_IDENTIFIED,NO,NOT_YET_SENSE_NORMALIZED,INCLUDED,LEGAL_REVIEW_REQUIRED_NOT_CERTIFIED_FOR_REDISTRIBUTION,1,0,0,0,,1.20
7G-ATOM-0080,ATOMIC_SURFACE_FORM,calle,calle,calle,PROVISIONAL_IDENTITY_ANCHOR,NO_SAFE_COLLAPSE_APPLIED_BEFORE_PHASE14,NOUN,A1_CORE_NORMATIVE,PCIC_BASE_A1,PCIC_BASE_A1/7C,PCIC_BASE_A1,,,,NO_OBVIOUS_PEDAGOGICAL_COGNATE_FIRST_PASS,,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NONE_IDENTIFIED,NO,NOT_YET_SENSE_NORMALIZED,INCLUDED,LEGAL_REVIEW_REQUIRED_NOT_CERTIFIED_FOR_REDISTRIBUTION,1,0,0,0,,1.20
7G-ATOM-0081,ATOMIC_SURFACE_FORM,calor,calor,calor,PROVISIONAL_IDENTITY_ANCHOR,NO_SAFE_COLLAPSE_APPLIED_BEFORE_PHASE14,NOUN,A1_CORE_NORMATIVE,PCIC_BASE_A1,PCIC_BASE_A1/7C,PCIC_BASE_A1,,,,PEDAGOGICAL_COGNATE_PARTIAL,calor,VERY_HIGH,HIGH_PROVISIONAL,PARTIAL,LOW,NO,NOT_YET_SENSE_NORMALIZED,INCLUDED,LEGAL_REVIEW_REQUIRED_NOT_CERTIFIED_FOR_REDISTRIBUTION,1,0,0,0,,1.20
7G-ATOM-0082,ATOMIC_SURFACE_FORM,cama,cama,cama,PROVISIONAL_IDENTITY_ANCHOR,NO_SAFE_COLLAPSE_APPLIED_BEFORE_PHASE14,NOUN,A1_CORE_NORMATIVE,PCIC_BASE_A1,PCIC_BASE_A1/7C,PCIC_BASE_A1,,,,NO_OBVIOUS_PEDAGOGICAL_COGNATE_FIRST_PASS,,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NONE_IDENTIFIED,NO,NOT_YET_SENSE_NORMALIZED,INCLUDED,LEGAL_REVIEW_REQUIRED_NOT_CERTIFIED_FOR_REDISTRIBUTION,1,0,0,0,,1.20
7G-ATOM-0083,ATOMIC_SURFACE_FORM,camarero,camarero,camarero,PROVISIONAL_IDENTITY_ANCHOR,NO_SAFE_COLLAPSE_APPLIED_BEFORE_PHASE14,NOUN,A1_CORE_NORMATIVE,PCIC_BASE_A1,PCIC_BASE_A1/7C,PCIC_BASE_A1,,,,NO_OBVIOUS_PEDAGOGICAL_COGNATE_FIRST_PASS,,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NONE_IDENTIFIED,NO,NOT_YET_SENSE_NORMALIZED,INCLUDED,LEGAL_REVIEW_REQUIRED_NOT_CERTIFIED_FOR_REDISTRIBUTION,1,0,0,0,,1.20
