record_id,record_type,source_id,source_name,source_type,declared_level_scope,domain,item,item_type,attestation_granularity,baseline_presence,baseline_status,baseline_pos,pcic_conflict_status,pedagogical_signal,evidence_gate_before,evidence_gate_after,independent_source_count,baseline_action,promotion_allowed,review_status,notes,source_url,curriculum_version
TRI-A1-183,DOMAIN_AGGREGATE,PED-04,Multiple,CROSS_SOURCE_DOMAIN_AGGREGATE,MIXED_A1/A1-A2,Acciones en curso,,DOMAIN,DOMAIN_CONVERGENCE,NOT_APPLICABLE,,,NOT_APPLICABLE,DOMAIN_CONVERGENCE,NOT_A_LEXEME_GATE,NOT_A_LEXEME_GATE,1,NO_CHANGE,NO,AGGREGATED,Counts only sources with an explicit assertion recorded in this ledger; domain convergence does not authorize every lexical item within the domain.,https://edinumen.es/hablamos/pdf/hablamos_compacto_a1.pdf,1.18
TRI-A1-184,DOMAIN_AGGREGATE,PED-12,Multiple,CROSS_SOURCE_DOMAIN_AGGREGATE,MIXED_A1/A1-A2,Cantidad,,DOMAIN,DOMAIN_CONVERGENCE,NOT_APPLICABLE,,,NOT_APPLICABLE,DOMAIN_CONVERGENCE,NOT_A_LEXEME_GATE,NOT_A_LEXEME_GATE,1,NO_CHANGE,NO,AGGREGATED,Counts only sources with an explicit assertion recorded in this ledger; domain convergence does not authorize every lexical item within the domain.,https://manchester.cervantes.es/es/cursos_espanol/cursos_generales/inicial/cursos_inicial_1.htm | https://manchester.cervantes.es/es/cursos_espanol/cursos_generales/inicial/cursos_inicial_2.htm,1.18
TRI-A1-185,DOMAIN_AGGREGATE,PED-06,Multiple,CROSS_SOURCE_DOMAIN_AGGREGATE,MIXED_A1/A1-A2,Cualidades,,DOMAIN,DOMAIN_CONVERGENCE,NOT_APPLICABLE,,,NOT_APPLICABLE,DOMAIN_CONVERGENCE,NOT_A_LEXEME_GATE,NOT_A_LEXEME_GATE,1,NO_CHANGE,NO,AGGREGATED,Counts only sources with an explicit assertion recorded in this ledger; domain convergence does not authorize every lexical item within the domain.,https://www.eur.nl/en/education/language-training-centre/spanish/spanish-a1-beginners,1.18
TRI-A1-186,DOMAIN_AGGREGATE,PED-04,Multiple,CROSS_SOURCE_DOMAIN_AGGREGATE,MIXED_A1/A1-A2,Descripción física,,DOMAIN,DOMAIN_CONVERGENCE,NOT_APPLICABLE,,,NOT_APPLICABLE,DOMAIN_CONVERGENCE,NOT_A_LEXEME_GATE,NOT_A_LEXEME_GATE,1,NO_CHANGE,NO,AGGREGATED,Counts only sources with an explicit assertion recorded in this ledger; domain convergence does not authorize every lexical item within the domain.,https://edinumen.es/hablamos/pdf/hablamos_compacto_a1.pdf,1.18
TRI-A1-187,DOMAIN_AGGREGATE,PED-06,Multiple,CROSS_SOURCE_DOMAIN_AGGREGATE,MIXED_A1/A1-A2,Dimensión anímica,,DOMAIN,DOMAIN_CONVERGENCE,NOT_APPLICABLE,,,NOT_APPLICABLE,DOMAIN_CONVERGENCE,NOT_A_LEXEME_GATE,NOT_A_LEXEME_GATE,1,NO_CHANGE,NO,AGGREGATED,Counts only sources with an explicit assertion recorded in this ledger; domain convergence does not authorize every lexical item within the domain.,https://www.eur.nl/en/education/language-training-centre/spanish/spanish-a1-beginners,1.18
TRI-A1-188,DOMAIN_AGGREGATE,PED-04,Multiple,CROSS_SOURCE_DOMAIN_AGGREGATE,MIXED_A1/A1-A2,Dimensión perceptiva,,DOMAIN,DOMAIN_CONVERGENCE,NOT_APPLICABLE,,,NOT_APPLICABLE,DOMAIN_CONVERGENCE,NOT_A_LEXEME_GATE,NOT_A_LEXEME_GATE,1,NO_CHANGE,NO,AGGREGATED,Counts only sources with an explicit assertion recorded in this ledger; domain convergence does not authorize every lexical item within the domain.,https://edinumen.es/hablamos/pdf/hablamos_compacto_a1.pdf,1.18
TRI-A1-189,DOMAIN_AGGREGATE,PED-02,Multiple,CROSS_SOURCE_DOMAIN_AGGREGATE,MIXED_A1/A1-A2,Discurso/Conexión,,DOMAIN,DOMAIN_CONVERGENCE,NOT_APPLICABLE,,,NOT_APPLICABLE,DOMAIN_CONVERGENCE,NOT_A_LEXEME_GATE,NOT_A_LEXEME_GATE,1,NO_CHANGE,NO,AGGREGATED,Counts only sources with an explicit assertion recorded in this ledger; domain convergence does not authorize every lexical item within the domain.,https://uq.pressbooks.pub/introspanish/,1.18
TRI-A1-190,DOMAIN_AGGREGATE,PED-09,Multiple,CROSS_SOURCE_DOMAIN_AGGREGATE,MIXED_A1/A1-A2,Educación,,DOMAIN,DOMAIN_CONVERGENCE,NOT_APPLICABLE,,,NOT_APPLICABLE,DOMAIN_CONVERGENCE,NOT_A_LEXEME_GATE,NOT_A_LEXEME_GATE,1,NO_CHANGE,NO,AGGREGATED,Counts only sources with an explicit assertion recorded in this ledger; domain convergence does not authorize every lexical item within the domain.,https://www.cfp.upv.es/formacion-permanente/curso/elementary-spanish-a1_103416.html,1.18
TRI-A1-191,DOMAIN_AGGREGATE,PED-04,Multiple,CROSS_SOURCE_DOMAIN_AGGREGATE,MIXED_A1/A1-A2,Estados/localización,,DOMAIN,DOMAIN_CONVERGENCE,NOT_APPLICABLE,,,NOT_APPLICABLE,DOMAIN_CONVERGENCE,NOT_A_LEXEME_GATE,NOT_A_LEXEME_GATE,1,NO_CHANGE,NO,AGGREGATED,Counts only sources with an explicit assertion recorded in this ledger; domain convergence does not authorize every lexical item within the domain.,https://edinumen.es/hablamos/pdf/hablamos_compacto_a1.pdf,1.18
TRI-A1-192,DOMAIN_AGGREGATE,PED-13,Multiple,CROSS_SOURCE_DOMAIN_AGGREGATE,MIXED_A1/A1-A2,Geografía/Naturaleza,,DOMAIN,DOMAIN_CONVERGENCE,NOT_APPLICABLE,,,NOT_APPLICABLE,DOMAIN_CONVERGENCE,NOT_A_LEXEME_GATE,NOT_A_LEXEME_GATE,1,NO_CHANGE,NO,AGGREGATED,Counts only sources with an explicit assertion recorded in this ledger; domain convergence does not authorize every lexical item within the domain.,https://www.usj.es/sites/default/files/content/Guida%20docente_Course%20guide%20Spanish%20A1_VR-C2.pdf,1.18
TRI-A1-193,DOMAIN_AGGREGATE,PED-12,Multiple,CROSS_SOURCE_DOMAIN_AGGREGATE,MIXED_A1/A1-A2,Gramática,,DOMAIN,DOMAIN_CONVERGENCE,NOT_APPLICABLE,,,NOT_APPLICABLE,DOMAIN_CONVERGENCE,NOT_A_LEXEME_GATE,NOT_A_LEXEME_GATE,1,NO_CHANGE,NO,AGGREGATED,Counts only sources with an explicit assertion recorded in this ledger; domain convergence does not authorize every lexical item within the domain.,https://manchester.cervantes.es/es/cursos_espanol/cursos_generales/inicial/cursos_inicial_1.htm | https://manchester.cervantes.es/es/cursos_espanol/cursos_generales/inicial/cursos_inicial_2.htm,1.18
TRI-A1-194,DOMAIN_AGGREGATE,PED-13,Multiple,CROSS_SOURCE_DOMAIN_AGGREGATE,MIXED_A1/A1-A2,Habilidad,,DOMAIN,DOMAIN_CONVERGENCE,NOT_APPLICABLE,,,NOT_APPLICABLE,DOMAIN_CONVERGENCE,NOT_A_LEXEME_GATE,NOT_A_LEXEME_GATE,1,NO_CHANGE,NO,AGGREGATED,Counts only sources with an explicit assertion recorded in this ledger; domain convergence does not authorize every lexical item within the domain.,https://www.usj.es/sites/default/files/content/Guida%20docente_Course%20guide%20Spanish%20A1_VR-C2.pdf,1.18
TRI-A1-195,DOMAIN_AGGREGATE,PED-13,Multiple,CROSS_SOURCE_DOMAIN_AGGREGATE,MIXED_A1/A1-A2,Identidad/descripción,,DOMAIN,DOMAIN_CONVERGENCE,NOT_APPLICABLE,,,NOT_APPLICABLE,DOMAIN_CONVERGENCE,NOT_A_LEXEME_GATE,NOT_A_LEXEME_GATE,1,NO_CHANGE,NO,AGGREGATED,Counts only sources with an explicit assertion recorded in this ledger; domain convergence does not authorize every lexical item within the domain.,https://www.usj.es/sites/default/files/content/Guida%20docente_Course%20guide%20Spanish%20A1_VR-C2.pdf,1.18
TRI-A1-196,DOMAIN_AGGREGATE,PED-06,Multiple,CROSS_SOURCE_DOMAIN_AGGREGATE,MIXED_A1/A1-A2,Intercultural,,DOMAIN,DOMAIN_CONVERGENCE,NOT_APPLICABLE,,,NOT_APPLICABLE,DOMAIN_CONVERGENCE,NOT_A_LEXEME_GATE,NOT_A_LEXEME_GATE,1,NO_CHANGE,NO,AGGREGATED,Counts only sources with an explicit assertion recorded in this ledger; domain convergence does not authorize every lexical item within the domain.,https://www.eur.nl/en/education/language-training-centre/spanish/spanish-a1-beginners,1.18
TRI-A1-197,DOMAIN_AGGREGATE,PED-04,Multiple,CROSS_SOURCE_DOMAIN_AGGREGATE,MIXED_A1/A1-A2,Movilidad,,DOMAIN,DOMAIN_CONVERGENCE,NOT_APPLICABLE,,,NOT_APPLICABLE,DOMAIN_CONVERGENCE,NOT_A_LEXEME_GATE,NOT_A_LEXEME_GATE,1,NO_CHANGE,NO,AGGREGATED,Counts only sources with an explicit assertion recorded in this ledger; domain convergence does not authorize every lexical item within the domain.,https://edinumen.es/hablamos/pdf/hablamos_compacto_a1.pdf,1.18
TRI-A1-198,DOMAIN_AGGREGATE,PED-04,Multiple,CROSS_SOURCE_DOMAIN_AGGREGATE,MIXED_A1/A1-A2,Ocio/recomendación,,DOMAIN,DOMAIN_CONVERGENCE,NOT_APPLICABLE,,,NOT_APPLICABLE,DOMAIN_CONVERGENCE,NOT_A_LEXEME_GATE,NOT_A_LEXEME_GATE,1,NO_CHANGE,NO,AGGREGATED,Counts only sources with an explicit assertion recorded in this ledger; domain convergence does not authorize every lexical item within the domain.,https://edinumen.es/hablamos/pdf/hablamos_compacto_a1.pdf,1.18
TRI-A1-199,DOMAIN_AGGREGATE,PED-04,Multiple,CROSS_SOURCE_DOMAIN_AGGREGATE,MIXED_A1/A1-A2,Planes/vacaciones,,DOMAIN,DOMAIN_CONVERGENCE,NOT_APPLICABLE,,,NOT_APPLICABLE,DOMAIN_CONVERGENCE,NOT_A_LEXEME_GATE,NOT_A_LEXEME_GATE,1,NO_CHANGE,NO,AGGREGATED,Counts only sources with an explicit assertion recorded in this ledger; domain convergence does not authorize every lexical item within the domain.,https://edinumen.es/hablamos/pdf/hablamos_compacto_a1.pdf,1.18
TRI-A1-200,DOMAIN_AGGREGATE,PED-13,Multiple,CROSS_SOURCE_DOMAIN_AGGREGATE,MIXED_A1/A1-A2,Servicios/Ciudad,,DOMAIN,DOMAIN_CONVERGENCE,NOT_APPLICABLE,,,NOT_APPLICABLE,DOMAIN_CONVERGENCE,NOT_A_LEXEME_GATE,NOT_A_LEXEME_GATE,1,NO_CHANGE,NO,AGGREGATED,Counts only sources with an explicit assertion recorded in this ledger; domain convergence does not authorize every lexical item within the domain.,https://www.usj.es/sites/default/files/content/Guida%20docente_Course%20guide%20Spanish%20A1_VR-C2.pdf,1.18
