record_id,record_type,pcic_section,source_short_label,normalized_family,domain,source_grading,a1_status,a1_evidence_gate,pedagogical_action,language_requirement,assessment_status,platform_hook,cross_phase_link,notes,source_url,curriculum_version
LP-A1-135,EARLY_A1_AUTONOMY_TOOLKIT_NON_NORMATIVE,CROSSWALK,TK07,CONTEXTUAL_INFERENCE_STRATEGY,EARLY_IMPLEMENTATION,EDITORIAL_IMPLEMENTATION_NOT_PCIC_LEVEL,A1_IMPLEMENTATION_CANDIDATE_NON_NORMATIVE,LOW_LANGUAGE_DEMAND_PLUS_PCIC13_FAMILY_ALIGNMENT,IMPLEMENT_OPTIONALLY_FROM_A1_WITH_SCAFFOLDING,CAN_BE_DONE_WITH_ICONS_L1_OR_MINIMAL_SPANISH,FORMATIVE_USAGE_EVENT_ONLY,DELAYED_REVEAL,PLATFORM_ARCHITECTURE; PHASE7_LEXICAL_HISTORY; PHASE16_SEQUENCING_FUTURE,Attempt inference from context before revealing the answer,https://cvc.cervantes.es/Ensenanza/biblioteca_ele/plan_curricular/niveles/13_procedimientos_aprendizaje_inventario.htm ; https://cvc.cervantes.es/ensenanza/biblioteca_ELE/plan_curricular/niveles/01_objetivos_relacion_a1-a2.htm,1.27
LP-A1-136,EARLY_A1_AUTONOMY_TOOLKIT_NON_NORMATIVE,CROSSWALK,TK08,VOCAB_ASSOCIATION_STRATEGY,EARLY_IMPLEMENTATION,EDITORIAL_IMPLEMENTATION_NOT_PCIC_LEVEL,A1_IMPLEMENTATION_CANDIDATE_NON_NORMATIVE,LOW_LANGUAGE_DEMAND_PLUS_PCIC13_FAMILY_ALIGNMENT,IMPLEMENT_OPTIONALLY_FROM_A1_WITH_SCAFFOLDING,CAN_BE_DONE_WITH_ICONS_L1_OR_MINIMAL_SPANISH,FORMATIVE_USAGE_EVENT_ONLY,TAG_OR_CLUSTER_UI,PLATFORM_ARCHITECTURE; PHASE7_LEXICAL_HISTORY; PHASE16_SEQUENCING_FUTURE,Group or associate new vocabulary by meaning/context,https://cvc.cervantes.es/Ensenanza/biblioteca_ele/plan_curricular/niveles/13_procedimientos_aprendizaje_inventario.htm ; https://cvc.cervantes.es/ensenanza/biblioteca_ELE/plan_curricular/niveles/01_objetivos_relacion_a1-a2.htm,1.27
LP-A1-137,EARLY_A1_AUTONOMY_TOOLKIT_NON_NORMATIVE,CROSSWALK,TK09,CONTEXTUALIZATION_STRATEGY,EARLY_IMPLEMENTATION,EDITORIAL_IMPLEMENTATION_NOT_PCIC_LEVEL,A1_IMPLEMENTATION_CANDIDATE_NON_NORMATIVE,LOW_LANGUAGE_DEMAND_PLUS_PCIC13_FAMILY_ALIGNMENT,IMPLEMENT_OPTIONALLY_FROM_A1_WITH_SCAFFOLDING,CAN_BE_DONE_WITH_ICONS_L1_OR_MINIMAL_SPANISH,FORMATIVE_USAGE_EVENT_ONLY,OWN_STORY_CONTEXT_FIRST,PLATFORM_ARCHITECTURE; PHASE7_LEXICAL_HISTORY; PHASE16_SEQUENCING_FUTURE,Attach a new item to a meaningful story/example,https://cvc.cervantes.es/Ensenanza/biblioteca_ele/plan_curricular/niveles/13_procedimientos_aprendizaje_inventario.htm ; https://cvc.cervantes.es/ensenanza/biblioteca_ELE/plan_curricular/niveles/01_objetivos_relacion_a1-a2.htm,1.27
LP-A1-138,EARLY_A1_AUTONOMY_TOOLKIT_NON_NORMATIVE,CROSSWALK,TK10,PERIODIC_REVIEW_STRATEGY,EARLY_IMPLEMENTATION,EDITORIAL_IMPLEMENTATION_NOT_PCIC_LEVEL,A1_IMPLEMENTATION_CANDIDATE_NON_NORMATIVE,LOW_LANGUAGE_DEMAND_PLUS_PCIC13_FAMILY_ALIGNMENT,IMPLEMENT_OPTIONALLY_FROM_A1_WITH_SCAFFOLDING,CAN_BE_DONE_WITH_ICONS_L1_OR_MINIMAL_SPANISH,FORMATIVE_USAGE_EVENT_ONLY,SIMPLE_REVIEW_QUEUE_NOT_ADVANCED_SRS,PLATFORM_ARCHITECTURE; PHASE7_LEXICAL_HISTORY; PHASE16_SEQUENCING_FUTURE,Review previously encountered material periodically,https://cvc.cervantes.es/Ensenanza/biblioteca_ele/plan_curricular/niveles/13_procedimientos_aprendizaje_inventario.htm ; https://cvc.cervantes.es/ensenanza/biblioteca_ELE/plan_curricular/niveles/01_objetivos_relacion_a1-a2.htm,1.27
LP-A1-139,EARLY_A1_AUTONOMY_TOOLKIT_NON_NORMATIVE,CROSSWALK,TK11,SELF_CORRECTION_STRATEGY,EARLY_IMPLEMENTATION,EDITORIAL_IMPLEMENTATION_NOT_PCIC_LEVEL,A1_IMPLEMENTATION_CANDIDATE_NON_NORMATIVE,LOW_LANGUAGE_DEMAND_PLUS_PCIC13_FAMILY_ALIGNMENT,IMPLEMENT_OPTIONALLY_FROM_A1_WITH_SCAFFOLDING,CAN_BE_DONE_WITH_ICONS_L1_OR_MINIMAL_SPANISH,FORMATIVE_USAGE_EVENT_ONLY,MODEL_COMPARISON,PLATFORM_ARCHITECTURE; PHASE7_LEXICAL_HISTORY; PHASE16_SEQUENCING_FUTURE,Compare an answer with a model and repair it,https://cvc.cervantes.es/Ensenanza/biblioteca_ele/plan_curricular/niveles/13_procedimientos_aprendizaje_inventario.htm ; https://cvc.cervantes.es/ensenanza/biblioteca_ELE/plan_curricular/niveles/01_objetivos_relacion_a1-a2.htm,1.27
LP-A1-140,EARLY_A1_AUTONOMY_TOOLKIT_NON_NORMATIVE,CROSSWALK,TK12,TASK_REFLECTION_STRATEGY,EARLY_IMPLEMENTATION,EDITORIAL_IMPLEMENTATION_NOT_PCIC_LEVEL,A1_IMPLEMENTATION_CANDIDATE_NON_NORMATIVE,LOW_LANGUAGE_DEMAND_PLUS_PCIC13_FAMILY_ALIGNMENT,IMPLEMENT_OPTIONALLY_FROM_A1_WITH_SCAFFOLDING,CAN_BE_DONE_WITH_ICONS_L1_OR_MINIMAL_SPANISH,FORMATIVE_USAGE_EVENT_ONLY,POST_TASK_REFLECTION,PLATFORM_ARCHITECTURE; PHASE7_LEXICAL_HISTORY; PHASE16_SEQUENCING_FUTURE,Record perceived difficulty/progress after a task,https://cvc.cervantes.es/Ensenanza/biblioteca_ele/plan_curricular/niveles/13_procedimientos_aprendizaje_inventario.htm ; https://cvc.cervantes.es/ensenanza/biblioteca_ELE/plan_curricular/niveles/01_objetivos_relacion_a1-a2.htm,1.27
LP-A1-141,STRUCTURAL_RULE,RULE,SR01,PCIC13_UNSCALED,GOVERNANCE,META,NOT_APPLICABLE,METHODOLOGICAL_RULE,ENFORCE_IN_CURRICULUM_AND_PRODUCT,NOT_APPLICABLE,NOT_APPLICABLE,CurriculumValidationRule,PHASE7F_PROVENANCE; PHASE12,PCIC-13 is a single ungraded list; no item is A1 by position alone.,https://cvc.cervantes.es/Ensenanza/biblioteca_ele/plan_curricular/niveles/13_procedimientos_aprendizaje_introduccion.htm,1.27
LP-A1-142,STRUCTURAL_RULE,RULE,SR02,PROCEDURE_NOT_STRATEGY,GOVERNANCE,META,NOT_APPLICABLE,METHODOLOGICAL_RULE,ENFORCE_IN_CURRICULUM_AND_PRODUCT,NOT_APPLICABLE,NOT_APPLICABLE,CurriculumValidationRule,PHASE7F_PROVENANCE; PHASE12,A procedure becomes strategic only when consciously selected/evaluated for a goal.,https://cvc.cervantes.es/Ensenanza/biblioteca_ele/plan_curricular/niveles/13_procedimientos_aprendizaje_introduccion.htm,1.27
LP-A1-143,STRUCTURAL_RULE,RULE,SR03,NO_RECIPE_SEQUENCE,GOVERNANCE,META,NOT_APPLICABLE,METHODOLOGICAL_RULE,ENFORCE_IN_CURRICULUM_AND_PRODUCT,NOT_APPLICABLE,NOT_APPLICABLE,CurriculumValidationRule,PHASE7F_PROVENANCE; PHASE12,The inventory is not a fixed recipe or mandatory sequence.,https://cvc.cervantes.es/Ensenanza/biblioteca_ele/plan_curricular/niveles/13_procedimientos_aprendizaje_introduccion.htm,1.27
LP-A1-144,STRUCTURAL_RULE,RULE,SR04,TASK_CONDITIONALITY,GOVERNANCE,META,NOT_APPLICABLE,METHODOLOGICAL_RULE,ENFORCE_IN_CURRICULUM_AND_PRODUCT,NOT_APPLICABLE,NOT_APPLICABLE,CurriculumValidationRule,PHASE7F_PROVENANCE; PHASE12,"Procedure usefulness depends on task, learner and context.",https://cvc.cervantes.es/Ensenanza/biblioteca_ele/plan_curricular/niveles/13_procedimientos_aprendizaje_introduccion.htm,1.27
LP-A1-145,STRUCTURAL_RULE,RULE,SR05,AUTONOMY_NOT_LANGUAGE_LEVEL,GOVERNANCE,META,NOT_APPLICABLE,METHODOLOGICAL_RULE,ENFORCE_IN_CURRICULUM_AND_PRODUCT,NOT_APPLICABLE,NOT_APPLICABLE,CurriculumValidationRule,PHASE7F_PROVENANCE; PHASE12,Learning autonomy is not a lexical/grammar proficiency score.,https://cvc.cervantes.es/Ensenanza/biblioteca_ele/plan_curricular/niveles/13_procedimientos_aprendizaje_introduccion.htm,1.27
LP-A1-146,STRUCTURAL_RULE,RULE,SR06,AFFECT_NOT_PASS_FAIL,GOVERNANCE,META,NOT_APPLICABLE,METHODOLOGICAL_RULE,ENFORCE_IN_CURRICULUM_AND_PRODUCT,NOT_APPLICABLE,NOT_APPLICABLE,CurriculumValidationRule,PHASE7F_PROVENANCE; PHASE12,"Anxiety, self-concept or motivation are not CEFR pass/fail variables.",https://cvc.cervantes.es/Ensenanza/biblioteca_ele/plan_curricular/niveles/13_procedimientos_aprendizaje_introduccion.htm,1.27
LP-A1-147,STRUCTURAL_RULE,RULE,SR07,COOPERATION_NOT_LANGUAGE_LEVEL,GOVERNANCE,META,NOT_APPLICABLE,METHODOLOGICAL_RULE,ENFORCE_IN_CURRICULUM_AND_PRODUCT,NOT_APPLICABLE,NOT_APPLICABLE,CurriculumValidationRule,PHASE7F_PROVENANCE; PHASE12,Cooperation quality is not evidence of A1 linguistic mastery.,https://cvc.cervantes.es/Ensenanza/biblioteca_ele/plan_curricular/niveles/13_procedimientos_aprendizaje_introduccion.htm,1.27
LP-A1-148,STRUCTURAL_RULE,RULE,SR08,TOOL_USE_NOT_LEXICAL_ASSERTION,GOVERNANCE,META,NOT_APPLICABLE,METHODOLOGICAL_RULE,ENFORCE_IN_CURRICULUM_AND_PRODUCT,NOT_APPLICABLE,NOT_APPLICABLE,CurriculumValidationRule,PHASE7F_PROVENANCE; PHASE12,Dictionary/translator/technology examples do not create A1 vocabulary assertions.,https://cvc.cervantes.es/Ensenanza/biblioteca_ele/plan_curricular/niveles/13_procedimientos_aprendizaje_introduccion.htm,1.27
LP-A1-149,STRUCTURAL_RULE,RULE,SR09,SRS_NOT_MANDATED,GOVERNANCE,META,NOT_APPLICABLE,METHODOLOGICAL_RULE,ENFORCE_IN_CURRICULUM_AND_PRODUCT,NOT_APPLICABLE,NOT_APPLICABLE,CurriculumValidationRule,PHASE7F_PROVENANCE; PHASE12,Periodic review in PCIC does not prescribe a specific spaced-repetition algorithm.,https://cvc.cervantes.es/Ensenanza/biblioteca_ele/plan_curricular/niveles/13_procedimientos_aprendizaje_introduccion.htm,1.27
LP-A1-150,STRUCTURAL_RULE,RULE,SR10,PRODUCT_ARCH_SEPARATION,GOVERNANCE,META,NOT_APPLICABLE,METHODOLOGICAL_RULE,ENFORCE_IN_CURRICULUM_AND_PRODUCT,NOT_APPLICABLE,NOT_APPLICABLE,CurriculumValidationRule,PHASE7F_PROVENANCE; PHASE12,"Learning-strategy events belong to a learning/autonomy layer, not the Lexical Engine core taxonomy.",https://cvc.cervantes.es/Ensenanza/biblioteca_ele/plan_curricular/niveles/13_procedimientos_aprendizaje_introduccion.htm,1.27
LP-A1-151,CROSS_PHASE_RESOLUTION,PHASE11_NEXT,PHASE12_RESOLVED,PCIC13_LEARNING_COMPONENT_ESTABLISHED,CROSS_PHASE,META,COMPLETE,SOURCE_AUDIT_COMPLETE,CLOSE_PHASE12,NOT_APPLICABLE,NOT_APPLICABLE,CurriculumVersion,PHASE11 -> PHASE12,Resolves the learning-procedures component explicitly deferred at the end of Phase 11.,https://cvc.cervantes.es/Ensenanza/biblioteca_ele/plan_curricular/niveles/13_procedimientos_aprendizaje_inventario.htm,1.27
